id,ad_id,name,category,impressions,clicks,click_rate,,,,,name_id,name,,category_id,category
857076,320864,LA Metro Constuction,Auto,443,15,0.033860045,,,,,,,,,
312335,752667,Hewlett-Packard Company,Books,173,6,0.034682081,,,,,,,,,
247336,85152,Heaven Hill Distilleries,Stores,897,7,0.00780379,,,,,,,,,
326829,995998,HBO_,University,489,21,0.042944785,,,,,,,,,
513858,704933,Heaven Hill Distilleries,Television,628,21,0.03343949,,,,,,,,,
185195,841050,Online Marketing Group - Ad,Media,79,2,0.025316456,,,,,,,,,
129000,947196,illycaffè,Sports,353,4,0.011331445,,,,,,,,,
560067,425945,HBO_,Books,783,4,0.005108557,,,,,,,,,
36219,942577,Hewlett-Packard Company,Media,318,20,0.062893082,,,,,,,,,
495564,629841,Online Marketing Group - Ad,Children,91,40,0.43956044,,,,,,,,,
592843,380570,American Express,Children,504,8,0.015873016,,,,,,,,,
537093,139363,Hewlett-Packard Company,Books,682,22,0.032258065,,,,,,,,,
804897,761862,MSNBC,Sports,530,26,0.049056604,,,,,,,,,
893224,388376,Wendy's Restuarant,University,566,15,0.026501767,,,,,,,,,
170831,836855,Ebro Foods,Books,545,12,0.022018349,,,,,,,,,
692291,868666,Hewlett-Packard Company,Media,389,14,0.035989717,,,,,,,,,
162643,174426,American Express,Sports,641,30,0.046801872,,,,,,,,,
931664,581334,Ebro Foods,Books,437,45,0.102974828,,,,,,,,,
472453,164402,HBO_,Children,288,9,0.03125,,,,,,,,,
387526,499516,Wendy's Restuarant,Television,858,15,0.017482517,,,,,,,,,
681076,63456,HBO_,Stores,524,13,0.02480916,,,,,,,,,
913006,228198,Hewlett-Packard Company,Dealership,630,28,0.044444444,,,,,,,,,
259051,740892,HBO_,Online,516,15,0.029069767,,,,,,,,,
31580,576306,LA Metro Constuction,Auto,13,25,1.923076923,,,,,,,,,
930509,179613,illycaffè,Media,762,14,0.018372703,,,,,,,,,
848102,35668,Wendy's Restuarant,Online,551,8,0.014519056,,,,,,,,,
644542,181333,American Express,Television,747,23,0.030789826,,,,,,,,,
662367,937600,Hewlett-Packard Company,Books,495,25,0.050505051,,,,,,,,,
746006,33373,Online Marketing Group - Ad,University,353,46,0.130311615,,,,,,,,,
231264,668846,Ebro Foods,Books,940,30,0.031914894,,,,,,,,,
902483,952689,illycaffè,Children,621,28,0.045088567,,,,,,,,,
278510,230920,illycaffè,Online,578,37,0.064013841,,,,,,,,,
11483,682407,American Express,Dealership,336,23,0.068452381,,,,,,,,,
985628,722013,MSNBC,Online,122,45,0.368852459,,,,,,,,,
224475,819926,Online Marketing Group - Ad,Online,259,45,0.173745174,,,,,,,,,
585138,334521,Ebro Foods,Stores,558,1,0.001792115,,,,,,,,,
951651,444824,Hewlett-Packard Company,Auto,967,19,0.019648397,,,,,,,,,
717507,49247,HBO_,Television,287,34,0.118466899,,,,,,,,,
292457,875091,Online Marketing Group - Ad,Stores,581,37,0.063683305,,,,,,,,,
437452,390660,illycaffè,Children,230,2,0.008695652,,,,,,,,,
596886,649051,Wendy's Restuarant,Television,919,14,0.01523395,,,,,,,,,
330411,593121,illycaffè,Stores,403,6,0.014888337,,,,,,,,,
244163,347367,American Express,University,169,31,0.183431953,,,,,,,,,
524240,420447,Ebro Foods,Dealership,805,16,0.019875776,,,,,,,,,
599402,907607,LA Metro Constuction,Auto,56,29,0.517857143,,,,,,,,,
321449,166625,American Express,Media,428,14,0.03271028,,,,,,,,,
377552,987756,MSNBC,Media,979,26,0.026557712,,,,,,,,,
233414,23091,LA Metro Constuction,Media,337,13,0.038575668,,,,,,,,,
934706,515908,LA Metro Constuction,Dealership,816,33,0.040441176,,,,,,,,,
171372,535788,American Express,Dealership,949,37,0.038988409,,,,,,,,,
410642,528690,Hewlett-Packard Company,Television,191,40,0.209424084,,,,,,,,,
336478,158626,American Express,Books,155,32,0.206451613,,,,,,,,,
817909,814194,Heaven Hill Distilleries,Television,475,9,0.018947368,,,,,,,,,
113897,149645,MSNBC,Media,601,5,0.008319468,,,,,,,,,
101642,472805,Hewlett-Packard Company,Children,962,7,0.007276507,,,,,,,,,
600264,515482,Ebro Foods,Books,166,20,0.120481928,,,,,,,,,
668575,596858,Wendy's Restuarant,University,946,17,0.017970402,,,,,,,,,
874670,648982,HBO_,Dealership,832,34,0.040865385,,,,,,,,,
280734,142923,Online Marketing Group - Ad,Books,365,47,0.128767123,,,,,,,,,
495002,626810,Online Marketing Group - Ad,Television,792,34,0.042929293,,,,,,,,,
81872,837192,Heaven Hill Distilleries,Dealership,799,11,0.013767209,,,,,,,,,
855885,857991,illycaffè,Media,492,49,0.099593496,,,,,,,,,
601823,684511,illycaffè,Children,19,27,1.421052632,,,,,,,,,
609290,442380,Wendy's Restuarant,Media,513,6,0.011695906,,,,,,,,,
5627,438728,HBO_,Children,359,16,0.044568245,,,,,,,,,
438534,776989,HBO_,Auto,28,45,1.607142857,,,,,,,,,
389453,236524,Heaven Hill Distilleries,Auto,142,3,0.021126761,,,,,,,,,
554520,340786,LA Metro Constuction,University,300,19,0.063333333,,,,,,,,,
110946,392344,LA Metro Constuction,Children,87,6,0.068965517,,,,,,,,,
875352,34317,American Express,Children,475,33,0.069473684,,,,,,,,,
898903,302664,illycaffè,Sports,880,28,0.031818182,,,,,,,,,
75095,482198,Hewlett-Packard Company,University,512,41,0.080078125,,,,,,,,,
584148,768849,Wendy's Restuarant,Books,796,48,0.060301508,,,,,,,,,
600151,664687,HBO_,Books,252,45,0.178571429,,,,,,,,,
192314,413386,Online Marketing Group - Ad,Sports,189,31,0.164021164,,,,,,,,,
76439,106976,Heaven Hill Distilleries,Sports,320,2,0.00625,,,,,,,,,
601415,443474,illycaffè,Sports,14,50,3.571428571,,,,,,,,,
896776,966429,Online Marketing Group - Ad,University,403,7,0.017369727,,,,,,,,,
151367,67944,HBO_,Dealership,983,35,0.03560529,,,,,,,,,
585997,738058,illycaffè,Dealership,260,28,0.107692308,,,,,,,,,
703656,783418,Heaven Hill Distilleries,Books,696,29,0.041666667,,,,,,,,,
285459,955407,Online Marketing Group - Ad,Books,689,32,0.046444122,,,,,,,,,
927676,693371,Heaven Hill Distilleries,Sports,193,31,0.160621762,,,,,,,,,
635122,938152,HBO_,Sports,636,24,0.037735849,,,,,,,,,
296589,953386,LA Metro Constuction,Television,41,13,0.317073171,,,,,,,,,
608113,591213,Heaven Hill Distilleries,Dealership,971,39,0.040164779,,,,,,,,,
793775,349455,American Express,Children,895,6,0.006703911,,,,,,,,,
869125,414677,American Express,Television,190,16,0.084210526,,,,,,,,,
668977,909413,HBO_,Auto,271,46,0.169741697,,,,,,,,,
404108,930390,Online Marketing Group - Ad,Dealership,830,35,0.042168675,,,,,,,,,
834146,261885,LA Metro Constuction,Stores,530,46,0.086792453,,,,,,,,,
671600,477984,illycaffè,Media,974,26,0.026694045,,,,,,,,,
416325,981368,Wendy's Restuarant,Sports,315,31,0.098412698,,,,,,,,,
265962,633244,HBO_,Children,115,2,0.017391304,,,,,,,,,
757135,356640,LA Metro Constuction,Dealership,606,13,0.021452145,,,,,,,,,
537371,227520,LA Metro Constuction,Auto,960,24,0.025,,,,,,,,,
112188,293430,illycaffè,Sports,567,15,0.026455026,,,,,,,,,
653853,969333,illycaffè,Dealership,888,25,0.028153153,,,,,,,,,
539596,453286,American Express,Television,910,19,0.020879121,,,,,,,,,
666520,523595,LA Metro Constuction,Auto,531,48,0.09039548,,,,,,,,,
43254,621466,Wendy's Restuarant,University,96,6,0.0625,,,,,,,,,
258104,499931,HBO_,Dealership,877,34,0.038768529,,,,,,,,,
547687,19176,Ebro Foods,University,564,29,0.05141844,,,,,,,,,
798325,793546,Ebro Foods,Stores,18,19,1.055555556,,,,,,,,,
884747,991060,LA Metro Constuction,Online,716,24,0.033519553,,,,,,,,,
276609,786241,LA Metro Constuction,Children,560,28,0.05,,,,,,,,,
88107,820712,Hewlett-Packard Company,Books,608,38,0.0625,,,,,,,,,
11055,93948,Wendy's Restuarant,Sports,617,39,0.063209076,,,,,,,,,
115807,151920,American Express,Dealership,587,11,0.018739353,,,,,,,,,
73970,964623,American Express,Books,52,18,0.346153846,,,,,,,,,
505094,603949,Hewlett-Packard Company,Online,43,21,0.488372093,,,,,,,,,
797434,885461,HBO_,Online,379,17,0.044854881,,,,,,,,,
431848,466157,LA Metro Constuction,Stores,951,24,0.025236593,,,,,,,,,
118934,474171,illycaffè,Media,935,16,0.017112299,,,,,,,,,
444658,378987,Wendy's Restuarant,Books,696,30,0.043103448,,,,,,,,,
934467,986480,Hewlett-Packard Company,Books,1000,8,0.008,,,,,,,,,
119084,681484,American Express,University,786,35,0.044529262,,,,,,,,,
135896,894263,MSNBC,Media,642,42,0.065420561,,,,,,,,,
225323,547705,American Express,Books,110,20,0.181818182,,,,,,,,,
381020,47786,Hewlett-Packard Company,Media,136,49,0.360294118,,,,,,,,,
885879,480252,Online Marketing Group - Ad,Stores,464,48,0.103448276,,,,,,,,,
651050,2534,MSNBC,Children,223,8,0.035874439,,,,,,,,,
555333,974191,Heaven Hill Distilleries,Stores,285,45,0.157894737,,,,,,,,,
180483,372214,Online Marketing Group - Ad,Children,324,6,0.018518519,,,,,,,,,
218512,965362,Online Marketing Group - Ad,Media,19,40,2.105263158,,,,,,,,,
449249,518583,Heaven Hill Distilleries,Media,40,26,0.65,,,,,,,,,
464851,803829,Heaven Hill Distilleries,Auto,597,40,0.067001675,,,,,,,,,
366136,158316,Wendy's Restuarant,Media,299,7,0.023411371,,,,,,,,,
242181,106995,Heaven Hill Distilleries,Auto,153,0,0,,,,,,,,,
660399,367660,illycaffè,Sports,78,32,0.41025641,,,,,,,,,
671300,466093,Online Marketing Group - Ad,Online,520,33,0.063461538,,,,,,,,,
951999,348910,American Express,Media,664,35,0.052710843,,,,,,,,,
344058,250024,LA Metro Constuction,Auto,655,49,0.07480916,,,,,,,,,
392719,250601,HBO_,University,777,29,0.037323037,,,,,,,,,
501890,628790,LA Metro Constuction,Dealership,646,20,0.030959752,,,,,,,,,
143683,966944,HBO_,Auto,435,44,0.101149425,,,,,,,,,
309243,230913,Hewlett-Packard Company,Children,254,36,0.141732283,,,,,,,,,
654388,20342,illycaffè,Television,562,25,0.044483986,,,,,,,,,
314159,865560,Wendy's Restuarant,Auto,187,27,0.144385027,,,,,,,,,
493488,985192,LA Metro Constuction,University,369,35,0.094850949,,,,,,,,,
27320,398379,Online Marketing Group - Ad,Children,820,49,0.059756098,,,,,,,,,
63644,340518,Heaven Hill Distilleries,University,814,25,0.030712531,,,,,,,,,
967523,63423,illycaffè,Auto,135,1,0.007407407,,,,,,,,,
410725,592344,Ebro Foods,Auto,994,14,0.014084507,,,,,,,,,
874918,951198,Heaven Hill Distilleries,Sports,472,21,0.044491525,,,,,,,,,
1107,190096,Wendy's Restuarant,Stores,34,21,0.617647059,,,,,,,,,
180776,64476,Wendy's Restuarant,University,828,28,0.033816425,,,,,,,,,
833467,627573,Wendy's Restuarant,Auto,853,12,0.014067995,,,,,,,,,
433582,185024,LA Metro Constuction,Stores,755,41,0.054304636,,,,,,,,,
764193,87502,Heaven Hill Distilleries,Stores,826,10,0.012106538,,,,,,,,,
613570,868757,Ebro Foods,Media,928,43,0.046336207,,,,,,,,,
137480,351586,Online Marketing Group - Ad,Books,308,43,0.13961039,,,,,,,,,
343692,82187,MSNBC,Media,201,3,0.014925373,,,,,,,,,
569315,193506,Wendy's Restuarant,Stores,253,28,0.110671937,,,,,,,,,
892497,89019,Hewlett-Packard Company,Stores,427,3,0.007025761,,,,,,,,,
38477,705097,Ebro Foods,Sports,15,30,2,,,,,,,,,
342708,765063,MSNBC,Sports,412,16,0.038834951,,,,,,,,,
867532,443345,American Express,Books,384,30,0.078125,,,,,,,,,
762006,10445,Hewlett-Packard Company,University,792,27,0.034090909,,,,,,,,,
972681,204156,Online Marketing Group - Ad,Dealership,854,48,0.056206089,,,,,,,,,
555653,893242,Heaven Hill Distilleries,Sports,927,47,0.050701187,,,,,,,,,
293585,792663,Online Marketing Group - Ad,Children,961,42,0.043704475,,,,,,,,,
988240,59277,MSNBC,Auto,887,34,0.038331454,,,,,,,,,
678673,861598,Wendy's Restuarant,Online,539,15,0.027829314,,,,,,,,,
675297,461738,MSNBC,Auto,526,45,0.085551331,,,,,,,,,
725514,862448,HBO_,Online,879,13,0.014789534,,,,,,,,,
245520,817426,LA Metro Constuction,Auto,915,43,0.046994536,,,,,,,,,
435292,641349,Ebro Foods,Online,938,6,0.006396588,,,,,,,,,
434449,788244,American Express,Dealership,324,40,0.12345679,,,,,,,,,
599562,195854,illycaffè,Children,152,33,0.217105263,,,,,,,,,
690606,416484,Online Marketing Group - Ad,Stores,146,33,0.226027397,,,,,,,,,
692926,275714,Heaven Hill Distilleries,Auto,126,1,0.007936508,,,,,,,,,
927037,147735,Heaven Hill Distilleries,Television,831,22,0.026474128,,,,,,,,,
132203,58977,LA Metro Constuction,Stores,107,37,0.345794393,,,,,,,,,
759637,602869,American Express,Children,356,45,0.126404494,,,,,,,,,
308757,977980,HBO_,Children,235,21,0.089361702,,,,,,,,,
448787,755424,HBO_,Auto,418,12,0.028708134,,,,,,,,,
627919,601432,Ebro Foods,University,257,4,0.015564202,,,,,,,,,
414441,570097,HBO_,Sports,527,37,0.070208729,,,,,,,,,
468769,850236,HBO_,Auto,716,37,0.051675978,,,,,,,,,
280903,90372,MSNBC,Television,164,39,0.237804878,,,,,,,,,
947354,628789,Online Marketing Group - Ad,Online,448,48,0.107142857,,,,,,,,,
165161,554808,Online Marketing Group - Ad,Television,158,17,0.107594937,,,,,,,,,
470551,284259,American Express,Books,990,41,0.041414141,,,,,,,,,
966596,150001,Hewlett-Packard Company,Television,889,5,0.005624297,,,,,,,,,
213431,126117,HBO_,Media,99,19,0.191919192,,,,,,,,,
984429,33173,Heaven Hill Distilleries,Media,54,44,0.814814815,,,,,,,,,
572870,466434,Hewlett-Packard Company,Television,457,42,0.09190372,,,,,,,,,
151986,488246,Online Marketing Group - Ad,Books,651,2,0.003072197,,,,,,,,,
937781,286346,illycaffè,Sports,324,6,0.018518519,,,,,,,,,
488419,656699,Wendy's Restuarant,University,955,12,0.012565445,,,,,,,,,
11083,313597,MSNBC,Media,421,50,0.118764846,,,,,,,,,
429255,26791,illycaffè,Children,876,43,0.049086758,,,,,,,,,
302249,993627,Heaven Hill Distilleries,Books,119,40,0.336134454,,,,,,,,,
29506,862518,Heaven Hill Distilleries,Dealership,193,21,0.10880829,,,,,,,,,
265073,765322,Ebro Foods,Online,834,34,0.040767386,,,,,,,,,
330762,328003,HBO_,Media,708,38,0.053672316,,,,,,,,,
953050,765356,HBO_,Television,434,13,0.029953917,,,,,,,,,
74669,329130,American Express,Auto,373,46,0.123324397,,,,,,,,,
910023,227337,MSNBC,Online,10,47,4.7,,,,,,,,,
57475,328841,MSNBC,Dealership,897,36,0.040133779,,,,,,,,,
835554,707209,Hewlett-Packard Company,Stores,352,32,0.090909091,,,,,,,,,
146637,257197,MSNBC,Children,284,20,0.070422535,,,,,,,,,
137196,861814,LA Metro Constuction,Auto,401,31,0.077306733,,,,,,,,,
234972,444953,Online Marketing Group - Ad,Dealership,653,17,0.026033691,,,,,,,,,
575843,39231,Ebro Foods,University,994,10,0.010060362,,,,,,,,,
757757,714472,Online Marketing Group - Ad,Books,346,32,0.092485549,,,,,,,,,
937059,325828,Ebro Foods,Stores,402,24,0.059701493,,,,,,,,,
43719,743517,Online Marketing Group - Ad,Children,19,31,1.631578947,,,,,,,,,
195646,597336,MSNBC,Auto,222,32,0.144144144,,,,,,,,,
440030,494382,Heaven Hill Distilleries,Books,614,19,0.030944625,,,,,,,,,
184077,333884,Ebro Foods,University,590,1,0.001694915,,,,,,,,,
823688,839029,illycaffè,University,678,31,0.045722714,,,,,,,,,
860591,469731,HBO_,Children,576,2,0.003472222,,,,,,,,,
747110,61962,LA Metro Constuction,University,964,17,0.017634855,,,,,,,,,
37021,545853,Hewlett-Packard Company,Media,571,33,0.057793345,,,,,,,,,
336521,700027,American Express,Sports,234,31,0.132478632,,,,,,,,,
570083,328166,Ebro Foods,Children,306,20,0.065359477,,,,,,,,,
252971,264140,Wendy's Restuarant,Children,453,49,0.10816777,,,,,,,,,
990361,653062,MSNBC,Television,16,4,0.25,,,,,,,,,
595642,793966,MSNBC,Sports,796,40,0.050251256,,,,,,,,,
872241,562170,LA Metro Constuction,Children,638,6,0.009404389,,,,,,,,,
788520,855011,MSNBC,Sports,587,2,0.003407155,,,,,,,,,
87755,469262,LA Metro Constuction,Dealership,678,30,0.044247788,,,,,,,,,
656162,716128,American Express,Children,605,9,0.014876033,,,,,,,,,
113157,265317,Wendy's Restuarant,Dealership,179,19,0.106145251,,,,,,,,,
458848,95388,MSNBC,Television,336,4,0.011904762,,,,,,,,,
312648,650306,Heaven Hill Distilleries,Online,33,35,1.060606061,,,,,,,,,
893939,418340,Ebro Foods,Sports,659,32,0.048558422,,,,,,,,,
798172,640983,HBO_,Media,599,23,0.038397329,,,,,,,,,
438596,821216,Ebro Foods,Children,659,47,0.071320182,,,,,,,,,
509309,96867,MSNBC,Media,47,48,1.021276596,,,,,,,,,
896075,96537,Heaven Hill Distilleries,Television,965,49,0.050777202,,,,,,,,,
129655,138380,American Express,Books,105,29,0.276190476,,,,,,,,,
157085,588796,HBO_,Media,545,8,0.014678899,,,,,,,,,
710025,907675,Ebro Foods,Online,502,39,0.077689243,,,,,,,,,
502529,852654,Wendy's Restuarant,Sports,762,1,0.001312336,,,,,,,,,
872542,789082,LA Metro Constuction,University,559,19,0.033989267,,,,,,,,,
239976,62980,Hewlett-Packard Company,Auto,20,5,0.25,,,,,,,,,
620256,283380,MSNBC,University,928,8,0.00862069,,,,,,,,,
599082,111247,LA Metro Constuction,Media,77,40,0.519480519,,,,,,,,,
65035,210627,American Express,Auto,34,46,1.352941176,,,,,,,,,
547266,27281,American Express,Dealership,679,35,0.051546392,,,,,,,,,
516591,440972,Ebro Foods,University,963,2,0.002076843,,,,,,,,,
221661,529136,MSNBC,Books,834,28,0.033573141,,,,,,,,,
304914,966452,Heaven Hill Distilleries,Media,761,37,0.048620237,,,,,,,,,
90900,640672,Hewlett-Packard Company,Media,734,47,0.064032698,,,,,,,,,
822065,474712,HBO_,Media,387,7,0.018087855,,,,,,,,,
196675,59070,Ebro Foods,Children,41,40,0.975609756,,,,,,,,,
221,803063,Wendy's Restuarant,Auto,823,28,0.034021871,,,,,,,,,
32963,805039,HBO_,Sports,753,49,0.065073041,,,,,,,,,
848409,170361,Heaven Hill Distilleries,Books,819,25,0.030525031,,,,,,,,,
443240,849358,American Express,Media,918,8,0.008714597,,,,,,,,,
125065,916675,LA Metro Constuction,Sports,591,4,0.00676819,,,,,,,,,
49736,838738,Ebro Foods,Sports,50,1,0.02,,,,,,,,,
370375,919981,LA Metro Constuction,University,879,39,0.044368601,,,,,,,,,
400239,671917,Heaven Hill Distilleries,Sports,928,20,0.021551724,,,,,,,,,
497128,582678,HBO_,Dealership,988,5,0.005060729,,,,,,,,,
558966,444499,Wendy's Restuarant,Books,893,34,0.038073908,,,,,,,,,
769404,333260,Ebro Foods,Books,540,28,0.051851852,,,,,,,,,
138415,693024,LA Metro Constuction,University,550,20,0.036363636,,,,,,,,,
886676,35532,Wendy's Restuarant,University,137,18,0.131386861,,,,,,,,,
349267,193300,Ebro Foods,Online,561,29,0.051693405,,,,,,,,,
839369,305928,MSNBC,Television,196,6,0.030612245,,,,,,,,,
904391,446320,LA Metro Constuction,Books,567,39,0.068783069,,,,,,,,,
79156,831022,Wendy's Restuarant,Online,924,12,0.012987013,,,,,,,,,
965750,297803,Online Marketing Group - Ad,Television,641,23,0.035881435,,,,,,,,,
673647,288054,Wendy's Restuarant,Media,18,41,2.277777778,,,,,,,,,
753204,337420,Ebro Foods,Online,650,18,0.027692308,,,,,,,,,
577755,80114,MSNBC,University,721,48,0.066574202,,,,,,,,,
215785,267613,illycaffè,Books,960,32,0.033333333,,,,,,,,,
425713,56675,LA Metro Constuction,Dealership,982,4,0.00407332,,,,,,,,,
346825,845265,HBO_,Media,238,39,0.163865546,,,,,,,,,
886174,525082,LA Metro Constuction,Sports,871,8,0.009184845,,,,,,,,,
593083,735130,American Express,Sports,272,4,0.014705882,,,,,,,,,
808617,435716,LA Metro Constuction,Television,476,6,0.012605042,,,,,,,,,
50012,484889,Online Marketing Group - Ad,Television,180,48,0.266666667,,,,,,,,,
146247,474201,Online Marketing Group - Ad,Sports,497,24,0.048289738,,,,,,,,,
959915,500165,LA Metro Constuction,Online,991,44,0.044399596,,,,,,,,,
835177,463772,Wendy's Restuarant,Online,187,4,0.021390374,,,,,,,,,
250129,142148,American Express,Online,983,28,0.028484232,,,,,,,,,
45566,773062,Heaven Hill Distilleries,Auto,411,31,0.075425791,,,,,,,,,
343639,898492,Online Marketing Group - Ad,Media,165,21,0.127272727,,,,,,,,,
365242,824451,MSNBC,University,837,36,0.043010753,,,,,,,,,
286143,847015,Ebro Foods,Dealership,441,18,0.040816327,,,,,,,,,
447951,409953,Hewlett-Packard Company,Auto,264,16,0.060606061,,,,,,,,,
134389,727524,American Express,Online,505,46,0.091089109,,,,,,,,,
736975,985335,Heaven Hill Distilleries,Sports,574,21,0.036585366,,,,,,,,,
34780,614664,MSNBC,Auto,84,11,0.130952381,,,,,,,,,
548306,660030,Hewlett-Packard Company,Sports,673,4,0.005943536,,,,,,,,,
225057,141475,Ebro Foods,Sports,835,39,0.046706587,,,,,,,,,
883317,895644,LA Metro Constuction,Dealership,142,10,0.070422535,,,,,,,,,
340246,924184,LA Metro Constuction,Online,783,40,0.051085568,,,,,,,,,
469181,513317,illycaffè,Dealership,345,46,0.133333333,,,,,,,,,
387617,581823,illycaffè,Stores,270,15,0.055555556,,,,,,,,,
60436,741736,MSNBC,University,282,45,0.159574468,,,,,,,,,
551508,410348,Online Marketing Group - Ad,Children,645,2,0.003100775,,,,,,,,,
550474,455509,MSNBC,Media,489,17,0.034764826,,,,,,,,,
215133,726805,MSNBC,University,247,23,0.093117409,,,,,,,,,
91066,408932,Online Marketing Group - Ad,Dealership,152,5,0.032894737,,,,,,,,,
